DATA_MC|KOD_WOJ|WOJEWODZTWO|PLEC|WIEK|LICZBA
2022-04|04|WOJ. KUJAWSKO-POMORSKIE|M|38|4
2022-04|04|WOJ. KUJAWSKO-POMORSKIE|M|66|1
2022-04|04|WOJ. KUJAWSKO-POMORSKIE|M|18|186
2022-04|04|WOJ. KUJAWSKO-POMORSKIE|M|42|6
2022-04|04|WOJ. KUJAWSKO-POMORSKIE|M|27|8
2022-04|04|WOJ. KUJAWSKO-POMORSKIE|M|36|6
2022-04|04|WOJ. KUJAWSKO-POMORSKIE|M|40|3
2022-04|04|WOJ. KUJAWSKO-POMORSKIE|M|30|6
2022-04|04|WOJ. KUJAWSKO-POMORSKIE|M|46|1
2022-04|04|WOJ. KUJAWSKO-POMORSKIE|M|23|19
2022-04|04|WOJ. KUJAWSKO-POMORSKIE|M|47|1
2022-04|06|WOJ. LUBELSKIE|K|55|3
2022-04|06|WOJ. LUBELSKIE|K|35|10
2022-04|06|WOJ. LUBELSKIE|K|42|6
2022-04|06|WOJ. LUBELSKIE|K|48|1
2022-04|06|WOJ. LUBELSKIE|K|21|13
2022-04|06|WOJ. LUBELSKIE|K|44|3
2022-04|06|WOJ. LUBELSKIE|K|43|2
2022-04|06|WOJ. LUBELSKIE|K|50|3
2022-04|06|WOJ. LUBELSKIE|K|66|1
2022-04|06|WOJ. LUBELSKIE|K|18|281
2022-04|06|WOJ. LUBELSKIE|K|37|4
2022-04|06|WOJ. LUBELSKIE|K|27|7
2022-04|06|WOJ. LUBELSKIE|K|47|3
2022-04|06|WOJ. LUBELSKIE|K|52|2
2022-04|06|WOJ. LUBELSKIE|K|19|111
2022-04|06|WOJ. LUBELSKIE|K|23|14
2022-04|06|WOJ. LUBELSKIE|K|46|6
2022-04|06|WOJ. LUBELSKIE|K|51|3
2022-04|06|WOJ. LUBELSKIE|K|54|2
2022-04|06|WOJ. LUBELSKIE|K|49|2
2022-04|06|WOJ. LUBELSKIE|K|29|14
2022-04|06|WOJ. LUBELSKIE|K|59|1
2022-04|06|WOJ. LUBELSKIE|K|36|5
2022-04|06|WOJ. LUBELSKIE|K|25|11
2022-04|06|WOJ. LUBELSKIE|K|32|7
2022-04|06|WOJ. LUBELSKIE|K|24|16
2022-04|06|WOJ. LUBELSKIE|K|38|7
2022-04|06|WOJ. LUBELSKIE|K|40|5
2022-04|06|WOJ. LUBELSKIE|K|57|1
2022-04|06|WOJ. LUBELSKIE|K|30|3
2022-04|06|WOJ. LUBELSKIE|K|22|18
2022-04|06|WOJ. LUBELSKIE|K|53|4
2022-04|06|WOJ. LUBELSKIE|K|34|9
2022-04|06|WOJ. LUBELSKIE|K|58|1
2022-04|06|WOJ. LUBELSKIE|K|33|4
2022-04|06|WOJ. LUBELSKIE|K|41|5
2022-04|06|WOJ. LUBELSKIE|K|60|1
2022-04|06|WOJ. LUBELSKIE|K|69|1
2022-04|06|WOJ. LUBELSKIE|K|20|34
2022-04|06|WOJ. LUBELSKIE|K|26|13
2022-04|06|WOJ. LUBELSKIE|K|39|13
2022-04|06|WOJ. LUBELSKIE|K|56|1
2022-04|06|WOJ. LUBELSKIE|K|28|8
2022-04|06|WOJ. LUBELSKIE|K|31|13
2022-04|06|WOJ. LUBELSKIE|K|45|2
2022-04|06|WOJ. LUBELSKIE|M|59|1
2022-04|06|WOJ. LUBELSKIE|M|31|10
2022-04|06|WOJ. LUBELSKIE|M|22|12
2022-04|06|WOJ. LUBELSKIE|M|24|11
2022-04|06|WOJ. LUBELSKIE|M|23|8
2022-04|06|WOJ. LUBELSKIE|M|45|2
2022-04|06|WOJ. LUBELSKIE|M|37|3
2022-04|06|WOJ. LUBELSKIE|M|18|329
2022-04|06|WOJ. LUBELSKIE|M|40|4
2022-04|06|WOJ. LUBELSKIE|M|46|7
2022-04|06|WOJ. LUBELSKIE|M|36|5
2022-04|06|WOJ. LUBELSKIE|M|64|2
2022-04|06|WOJ. LUBELSKIE|M|32|11
2022-04|06|WOJ. LUBELSKIE|M|43|3
2022-04|06|WOJ. LUBELSKIE|M|30|9
2022-04|06|WOJ. LUBELSKIE|M|38|4
2022-04|06|WOJ. LUBELSKIE|M|49|1
2022-04|06|WOJ. LUBELSKIE|M|34|6
2022-04|06|WOJ. LUBELSKIE|M|41|1
2022-04|06|WOJ. LUBELSKIE|M|25|7
2022-04|06|WOJ. LUBELSKIE|M|51|1
2022-04|06|WOJ. LUBELSKIE|M|35|8
2022-04|06|WOJ. LUBELSKIE|M|42|2
2022-04|06|WOJ. LUBELSKIE|M|52|2
2022-04|06|WOJ. LUBELSKIE|M|16|4
2022-04|06|WOJ. LUBELSKIE|M|28|5
2022-04|06|WOJ. LUBELSKIE|M|44|2
2022-04|06|WOJ. LUBELSKIE|M|21|23
2022-04|06|WOJ. LUBELSKIE|M|29|6
2022-04|06|WOJ. LUBELSKIE|M|20|28
2022-04|06|WOJ. LUBELSKIE|M|19|132
2022-04|06|WOJ. LUBELSKIE|M|17|13
2022-04|06|WOJ. LUBELSKIE|M|39|3
2022-04|06|WOJ. LUBELSKIE|M|26|5
2022-04|06|WOJ. LUBELSKIE|M|27|6
2022-04|06|WOJ. LUBELSKIE|M|48|1
2022-04|06|WOJ. LUBELSKIE|M|15|5
2022-04|06|WOJ. LUBELSKIE|M|33|5
2022-04|08|WOJ. LUBUSKIE|K|18|85
2022-04|08|WOJ. LUBUSKIE|K|57|1
2022-04|08|WOJ. LUBUSKIE|K|38|3
2022-04|08|WOJ. LUBUSKIE|K|25|11
2022-04|08|WOJ. LUBUSKIE|K|60|2
2022-04|08|WOJ. LUBUSKIE|K|58|1
2022-04|08|WOJ. LUBUSKIE|K|69|1
2022-04|08|WOJ. LUBUSKIE|K|64|1
2022-04|08|WOJ. LUBUSKIE|K|32|9
2022-04|08|WOJ. LUBUSKIE|K|29|3
2022-04|08|WOJ. LUBUSKIE|K|22|7
2022-04|08|WOJ. LUBUSKIE|K|55|1
2022-04|08|WOJ. LUBUSKIE|K|40|4
2022-04|08|WOJ. LUBUSKIE|K|43|5
2022-04|08|WOJ. LUBUSKIE|K|39|5
2022-04|08|WOJ. LUBUSKIE|K|30|8
2022-04|08|WOJ. LUBUSKIE|K|34|9
2022-04|08|WOJ. LUBUSKIE|K|44|2
2022-04|08|WOJ. LUBUSKIE|K|53|2
2022-04|08|WOJ. LUBUSKIE|K|27|10
2022-04|08|WOJ. LUBUSKIE|K|23|11
2022-04|08|WOJ. LUBUSKIE|K|17|1
2022-04|08|WOJ. LUBUSKIE|K|52|4
2022-04|08|WOJ. LUBUSKIE|K|59|1
2022-04|08|WOJ. LUBUSKIE|K|47|1
2022-04|08|WOJ. LUBUSKIE|K|21|9
2022-04|08|WOJ. LUBUSKIE|K|56|2
2022-04|08|WOJ. LUBUSKIE|K|50|1
2022-04|08|WOJ. LUBUSKIE|K|54|2
2022-04|08|WOJ. LUBUSKIE|K|19|109
2022-04|08|WOJ. LUBUSKIE|K|31|7
2022-04|08|WOJ. LUBUSKIE|K|41|3
2022-04|08|WOJ. LUBUSKIE|K|28|5
2022-04|08|WOJ. LUBUSKIE|K|26|9
2022-04|08|WOJ. LUBUSKIE|K|49|1
2022-04|08|WOJ. LUBUSKIE|K|36|4
2022-04|08|WOJ. LUBUSKIE|K|37|5
2022-04|08|WOJ. LUBUSKIE|K|20|23
2022-04|08|WOJ. LUBUSKIE|K|35|5
2022-04|08|WOJ. LUBUSKIE|K|42|5
2022-04|08|WOJ. LUBUSKIE|K|33|7
2022-04|08|WOJ. LUBUSKIE|K|45|2
2022-04|08|WOJ. LUBUSKIE|K|24|16
2022-04|08|WOJ. LUBUSKIE|M|27|7
2022-04|08|WOJ. LUBUSKIE|M|21|17
2022-04|08|WOJ. LUBUSKIE|M|20|21
2022-04|08|WOJ. LUBUSKIE|M|43|2
2022-04|08|WOJ. LUBUSKIE|M|42|1
2022-04|08|WOJ. LUBUSKIE|M|37|2
2022-04|08|WOJ. LUBUSKIE|M|47|2
2022-04|08|WOJ. LUBUSKIE|M|41|4
2022-04|08|WOJ. LUBUSKIE|M|44|1
2022-04|08|WOJ. LUBUSKIE|M|15|1
2022-04|08|WOJ. LUBUSKIE|M|31|3
2022-04|08|WOJ. LUBUSKIE|M|18|102
2022-04|08|WOJ. LUBUSKIE|M|28|10
2022-04|08|WOJ. LUBUSKIE|M|32|4
2022-04|08|WOJ. LUBUSKIE|M|50|1
2022-04|08|WOJ. LUBUSKIE|M|19|123
2022-04|08|WOJ. LUBUSKIE|M|24|4
2022-04|08|WOJ. LUBUSKIE|M|52|1
2022-04|08|WOJ. LUBUSKIE|M|40|2
2022-04|08|WOJ. LUBUSKIE|M|46|2
2022-04|08|WOJ. LUBUSKIE|M|36|6
2022-04|08|WOJ. LUBUSKIE|M|34|5
2022-04|08|WOJ. LUBUSKIE|M|26|7
2022-04|08|WOJ. LUBUSKIE|M|23|4
2022-04|08|WOJ. LUBUSKIE|M|59|1
2022-04|08|WOJ. LUBUSKIE|M|51|2
2022-04|08|WOJ. LUBUSKIE|M|25|5
2022-04|08|WOJ. LUBUSKIE|M|49|1
2022-04|08|WOJ. LUBUSKIE|M|17|4
2022-04|08|WOJ. LUBUSKIE|M|22|6
2022-04|08|WOJ. LUBUSKIE|M|29|3
2022-04|08|WOJ. LUBUSKIE|M|38|1
2022-04|08|WOJ. LUBUSKIE|M|30|3
2022-04|08|WOJ. LUBUSKIE|M|16|4
2022-04|08|WOJ. LUBUSKIE|M|33|3
2022-04|08|WOJ. LUBUSKIE|M|56|1
2022-04|08|WOJ. LUBUSKIE|M|39|3
2022-04|10|WOJ. ŁÓDZKIE|K|20|58
2022-04|10|WOJ. ŁÓDZKIE|K|42|6
2022-04|10|WOJ. ŁÓDZKIE|K|24|12
2022-04|10|WOJ. ŁÓDZKIE|K|35|6
2022-04|10|WOJ. ŁÓDZKIE|K|38|3
2022-04|10|WOJ. ŁÓDZKIE|K|16|1
2022-04|10|WOJ. ŁÓDZKIE|K|25|19
2022-04|10|WOJ. ŁÓDZKIE|K|33|11
2022-04|10|WOJ. ŁÓDZKIE|K|40|10
2022-04|10|WOJ. ŁÓDZKIE|K|26|13
2022-04|10|WOJ. ŁÓDZKIE|K|36|9
2022-04|10|WOJ. ŁÓDZKIE|K|31|14
2022-04|10|WOJ. ŁÓDZKIE|K|59|3
2022-04|10|WOJ. ŁÓDZKIE|K|55|1
2022-04|10|WOJ. ŁÓDZKIE|K|37|11
2022-04|10|WOJ. ŁÓDZKIE|K|41|7
2022-04|10|WOJ. ŁÓDZKIE|K|44|5
2022-04|10|WOJ. ŁÓDZKIE|K|19|187
2022-04|10|WOJ. ŁÓDZKIE|K|18|266
2022-04|10|WOJ. ŁÓDZKIE|K|22|16
2022-04|10|WOJ. ŁÓDZKIE|K|50|2
2022-04|10|WOJ. ŁÓDZKIE|K|48|2
2022-04|10|WOJ. ŁÓDZKIE|K|28|10
2022-04|10|WOJ. ŁÓDZKIE|K|30|12
2022-04|10|WOJ. ŁÓDZKIE|K|34|6
2022-04|10|WOJ. ŁÓDZKIE|K|32|15
2022-04|10|WOJ. ŁÓDZKIE|K|27|18
2022-04|10|WOJ. ŁÓDZKIE|K|39|8
2022-04|10|WOJ. ŁÓDZKIE|K|21|35
2022-04|10|WOJ. ŁÓDZKIE|K|17|3
2022-04|10|WOJ. ŁÓDZKIE|K|46|2
2022-04|10|WOJ. ŁÓDZKIE|K|54|2
2022-04|10|WOJ. ŁÓDZKIE|K|51|4
2022-04|10|WOJ. ŁÓDZKIE|K|52|4
2022-04|10|WOJ. ŁÓDZKIE|K|47|6
2022-04|10|WOJ. ŁÓDZKIE|K|56|3
2022-04|10|WOJ. ŁÓDZKIE|K|15|1
2022-04|10|WOJ. ŁÓDZKIE|K|23|19
2022-04|10|WOJ. ŁÓDZKIE|K|43|4
2022-04|10|WOJ. ŁÓDZKIE|K|29|10
2022-04|10|WOJ. ŁÓDZKIE|K|45|8
2022-04|10|WOJ. ŁÓDZKIE|K|53|2
2022-04|10|WOJ. ŁÓDZKIE|K|49|5
2022-04|10|WOJ. ŁÓDZKIE|K|57|1
2022-04|10|WOJ. ŁÓDZKIE|M|20|60
2022-04|10|WOJ. ŁÓDZKIE|M|37|7
2022-04|10|WOJ. ŁÓDZKIE|M|44|2
2022-04|10|WOJ. ŁÓDZKIE|M|50|1
2022-04|10|WOJ. ŁÓDZKIE|M|15|10
2022-04|10|WOJ. ŁÓDZKIE|M|31|5
2022-04|10|WOJ. ŁÓDZKIE|M|49|2
2022-04|10|WOJ. ŁÓDZKIE|M|48|1
2022-04|10|WOJ. ŁÓDZKIE|M|19|199
2022-04|10|WOJ. ŁÓDZKIE|M|34|8
2022-04|10|WOJ. ŁÓDZKIE|M|22|10
2022-04|10|WOJ. ŁÓDZKIE|M|47|2
2022-04|10|WOJ. ŁÓDZKIE|M|51|2
2022-04|10|WOJ. ŁÓDZKIE|M|30|7
2022-04|10|WOJ. ŁÓDZKIE|M|29|11
2022-04|10|WOJ. ŁÓDZKIE|M|33|6
2022-04|10|WOJ. ŁÓDZKIE|M|28|3
2022-04|10|WOJ. ŁÓDZKIE|M|56|1
2022-04|10|WOJ. ŁÓDZKIE|M|21|31
2022-04|10|WOJ. ŁÓDZKIE|M|35|7
2022-04|10|WOJ. ŁÓDZKIE|M|18|320
2022-04|10|WOJ. ŁÓDZKIE|M|41|7
2022-04|10|WOJ. ŁÓDZKIE|M|14|1
2022-04|10|WOJ. ŁÓDZKIE|M|39|3
2022-04|10|WOJ. ŁÓDZKIE|M|42|2
2022-04|10|WOJ. ŁÓDZKIE|M|27|11
2022-04|10|WOJ. ŁÓDZKIE|M|64|1
2022-04|10|WOJ. ŁÓDZKIE|M|16|10
2022-04|10|WOJ. ŁÓDZKIE|M|32|6
2022-04|10|WOJ. ŁÓDZKIE|M|46|3
2022-04|10|WOJ. ŁÓDZKIE|M|40|2
2022-04|10|WOJ. ŁÓDZKIE|M|58|1
2022-04|10|WOJ. ŁÓDZKIE|M|25|12
2022-04|10|WOJ. ŁÓDZKIE|M|38|13
2022-04|10|WOJ. ŁÓDZKIE|M|36|6
2022-04|10|WOJ. ŁÓDZKIE|M|26|9
2022-04|10|WOJ. ŁÓDZKIE|M|17|30
2022-04|10|WOJ. ŁÓDZKIE|M|23|7
2022-04|10|WOJ. ŁÓDZKIE|M|43|2
2022-04|10|WOJ. ŁÓDZKIE|M|45|2
2022-04|10|WOJ. ŁÓDZKIE|M|24|12
2022-04|12|WOJ. MAŁOPOLSKIE|K|61|1
2022-04|12|WOJ. MAŁOPOLSKIE|K|18|345
2022-04|12|WOJ. MAŁOPOLSKIE|K|44|7
2022-04|12|WOJ. MAŁOPOLSKIE|K|43|9
2022-04|12|WOJ. MAŁOPOLSKIE|K|58|3
2022-04|12|WOJ. MAŁOPOLSKIE|K|48|3
2022-04|12|WOJ. MAŁOPOLSKIE|K|65|1
2022-04|12|WOJ. MAŁOPOLSKIE|K|19|291
2022-04|12|WOJ. MAŁOPOLSKIE|K|35|13
2022-04|12|WOJ. MAŁOPOLSKIE|K|16|1
2022-04|12|WOJ. MAŁOPOLSKIE|K|25|18
2022-04|12|WOJ. MAŁOPOLSKIE|K|38|11
2022-04|12|WOJ. MAŁOPOLSKIE|K|39|11
2022-04|12|WOJ. MAŁOPOLSKIE|K|41|5
2022-04|12|WOJ. MAŁOPOLSKIE|K|33|18
2022-04|12|WOJ. MAŁOPOLSKIE|K|34|8
2022-04|12|WOJ. MAŁOPOLSKIE|K|21|43
2022-04|12|WOJ. MAŁOPOLSKIE|K|23|31
2022-04|12|WOJ. MAŁOPOLSKIE|K|28|16
2022-04|12|WOJ. MAŁOPOLSKIE|K|50|4
2022-04|12|WOJ. MAŁOPOLSKIE|K|52|1
2022-04|12|WOJ. MAŁOPOLSKIE|K|62|2
2022-04|12|WOJ. MAŁOPOLSKIE|K|17|2
2022-04|12|WOJ. MAŁOPOLSKIE|K|63|1
2022-04|12|WOJ. MAŁOPOLSKIE|K|57|1
2022-04|12|WOJ. MAŁOPOLSKIE|K|15|2
2022-04|12|WOJ. MAŁOPOLSKIE|K|22|28
2022-04|12|WOJ. MAŁOPOLSKIE|K|24|29
2022-04|12|WOJ. MAŁOPOLSKIE|K|42|5
2022-04|12|WOJ. MAŁOPOLSKIE|K|45|4
2022-04|12|WOJ. MAŁOPOLSKIE|K|67|1
2022-04|12|WOJ. MAŁOPOLSKIE|K|31|19
2022-04|12|WOJ. MAŁOPOLSKIE|K|30|9
2022-04|12|WOJ. MAŁOPOLSKIE|K|46|6
2022-04|12|WOJ. MAŁOPOLSKIE|K|32|20
2022-04|12|WOJ. MAŁOPOLSKIE|K|51|3
2022-04|12|WOJ. MAŁOPOLSKIE|K|54|2
